"id","code","name","address","developer_name","master_plan_url","infrastructure_map_url","construction_start_date_from","handover_date","rank","total_area","ctsn_dens","total_property","min_selling_price","max_selling_price","min_unit_price","max_unit_price","blocks","number_ele","number_living_floor","number_basement","min_prop_per_floor","max_prop_per_floor","bike_parking_monthly","car_parking_monthly","latitude","longitude"
"61dd07d1-4d96-156d-c529-e55156e70609","Sun Grand City Thụy Khuê Residence","Sun Grand City Thụy Khuê Residence","P. Thụy Khuê, Q. Tây Hồ, TP. Hà Nội","Tập đoàn Sun Group","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/Master%20plan%20update%202/Sun%20Grand%20City%20Th%E1%BB%A5y%20Khu%C3%AA%20Residence/Sun%20Grand%20City%20Th%E1%BB%A5y%20Khu%C3%AA%20Residence.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_T%C3%A2y%20H%E1%BB%93.png","2016-04-01","2018-07-01","Cao cấp",1.52,0.61,471,4268847001,24077458635,82813103,139859936,3,4,23,4,7,12,0,0,21.04126,105.8263
"cd826c5b-cc4b-c955-7547-e3a67aaddc3e","Sun Square","Sun Square","P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội","Công ty Cổ phần Đầu tư Phát triển Đô thị Thăng Long","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/195.%20Sun%20Square/195.%20Sun%20Square.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2009-01-01","2000-12-31","Trung cấp",1.24,0.34,448,4164667106,6712677655,49977871,58634289,2,5,34,3,6,8,120000,1500000,21.033651,105.770571
"4e6d0c08-a56c-e984-beaf-0940c5737409","Sunrise Tower","Sunrise Tower","P. Quang Trung, Q. Đống Đa, TP. Hà Nội","Công ty cổ phần đầu tư và phát triển Nhà Hà Nội số 5 (Handico 5)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/Sunrise%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_%C4%90%E1%BB%91ng%20%C4%90a.png","2012-01-01","2014-01-01","",0.33,0.52,0,3895833946,7744284059,52653647,64368836,0,6,19,1,22,22,60000,1000000,21.013669,105.827776
"05e24f2c-aeb9-d79b-4575-28f0a309bb7e","Sunshine Center","Sunshine Center","P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội","Sunshine Group","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/196.%20Sunshine%20Center/196.%20Sunshine%20Center.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2017-01-01","2000-12-31","Cao cấp",0.46,45,208,5762727410,9336634899,51121800,58869070,2,3,32,4,6,7,100000,1200000,21.02966,105.77852
"d17a6b91-37fe-5d78-9f8b-913d8daaa815","Sunshine Garden","Sunshine Garden","P. Mai Động, Q. Hoàng Mai, TP. Hà Nội","Sunshine Group","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/264.%20Sunshine%20Garden/264.%20Sunshine%20Garden.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2017-01-01","2020-10-30","Trung cấp",1.28,0.43,0,2325983991,7279692432,42513381,63313325,0,6,31,2,13,17,80000,1200000,20.992197,105.870949
"51111deb-a6c0-7f8b-4e2d-67a7ba3437d1","Sunshine Golden River","Sunshine Golden River","P. Phú Thượng, Q. Tây Hồ, TP. Hà Nội","Chủ đầu tư Tập đoàn Sunshine Group","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/Sunshine%20Golden%20River.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_T%C3%A2y%20H%E1%BB%93.png","2020-01-01","2021-12-01","",0.9,0.45,0,8963531951,22115316004,61120222,104613604,0,5,35,3,8,8,120000,1200000,21.084172,105.806821
"ae649eb7-23f6-a22e-d1ab-e278bbf97ab0","Sông Đà Hà Đông Tower","Sông Đà Hà Đông Tower","P. Văn Quán, Q. Hà Đông, TP. Hà Nội","Công ty CP Đầu tư Xây dựng và Phát triển Đô thị Sông Đà","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/144.%20S%C3%B4ng%20%C4%90%C3%A0%20H%C3%A0%20%C4%90%C3%B4ng%20Tower/144.%20S%C3%B4ng%20%C4%90%C3%A0%20H%C3%A0%20%C4%90%C3%B4ng%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2007-01-01","2000-12-31","Bình dân",0.25,0.61,270,3509441896,6275373763,34661182,44610216,1,3,33,3,10,10,0,0,20.980105,105.788432
"fc5d0301-bc11-c5cb-c838-c26f8d2867d9","T&T DC Complex","T&T DC Complex","P. Định Công, Q. Hoàng Mai, TP. Hà Nội","Công ty cổ phần tập đoàn T&T","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/T%26T%20DC%20Complex.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2016-12-01","2021-10-01","",0.79,0.61,0,2974460282,6769174047,58406923,66238481,0,7,26,3,16,16,120000,1200000,20.984292,105.83784
"9e669eff-85a5-83b8-b247-19c3c4177047","T&T Riverview","T&T Riverview","P. Vĩnh Hưng, Q. Hoàng Mai, TP. Hà Nội","TẬP ĐOÀN T&T GROUP","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/Master%20plan%20update%202/T%26T%20Riverview/T%26T%20Riverview.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2015-01-01","2000-12-31","Trung cấp",0.88,0.5,610,2051019235,4886843864,37344955,50466557,3,3,23,2,10,10,0,0,20.999232,105.88052
"fbb8bc72-d864-9961-8c6c-711390095683","TSG Lotus Sài Đồng","TSG Lotus Sài Đồng","P. Việt Hưng, Q. Long Biên, TP. Hà Nội","Tập Đoàn TSG Việt Nam","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/20.%20TSG%20Lotus%20S%C3%A0i%20%C4%90%E1%BB%93ng/20.%20TSG%20Lotus%20S%C3%A0i%20%C4%90%E1%BB%93ng.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2018-01-01","2000-12-31","Trung cấp",1,0.4,328,3345099585,5020399016,39681772,51119419,1,6,25,2,18,18,0,0,21.039125,105.913745
"7e76348b-a18f-2f4e-0a64-f4b0d78b7548","Tecco Diamond","Tecco Diamond","X. Tứ Hiệp, H. Thanh Trì, TP. Hà Nội","Công ty Cổ phần Tổng công ty Tecco Hà Nội – Thuộc Tập đoàn Tecco Group","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Tecco%20Diamond/Tecco%20Diamond.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Tr%C3%AC.png","2000-12-31","2022-01-01","Trung cấp",0.75,0.4,660,2486483127,4011367636,35866688,46034096,2,5,25,2,15,15,100000,1200000,20.938083,105.852356
"bd60530c-1bd0-022e-ba1c-30fd5a037c76","Tecco Garden","Tecco Garden","X. Tứ Hiệp, H. Thanh Trì, TP. Hà Nội","Công ty cổ phần Hoá dầu Quân đội (MIPEC)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/20072022/Tecco%20Garden.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Tr%C3%AC.png","2000-12-31","2018-04-01","Trung cấp,Bình dân",1.15,0.45,736,3015780625,5142990057,33241422,40738385,4,4,25,1,8,8,60000,900000,20.93308,105.85166
"b670ddaf-f7b9-4bb9-8ca2-480170b55659","Tecco Skyville Tower","Tecco Skyville Tower","X. Tứ Hiệp, H. Thanh Trì, TP. Hà Nội","Tổng công ty Tecco Hà Nội (Tecco Group)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects3/Tecco%20Skyville%20Tower/Tecco%20Skyville%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Tr%C3%AC.png","2000-12-31","2017-12-01","Trung cấp",0.68,0.36,692,1696401903,3625268961,31711053,38172341,2,5,30,3,14,14,100000,1000000,20.932216,105.850487
"6cdf828f-e642-9625-406f-98772ed3e2ff","Thanh Xuân Complex","Thanh Xuân Complex","P. Thanh Xuân Trung, Q. Thanh Xuân, TP. Hà Nội","Công ty cổ phần phát triển Thanh Xuân","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/249.%20Thanh%20Xu%C3%A2n%20Complex/249.%20Thanh%20Xu%C3%A2n%20Complex.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2016-05-01","2018-12-01","Cao cấp",1.48,0.31,0,5554603068,8997118143,67084575,75336906,0,8,24,3,18,18,60,900,21.000113,105.804721
"a9567fa9-d994-0f4a-8147-a2482f1b7538","The Artemis Tower","The Artemis Tower","P. Khương Mai, Q. Thanh Xuân, TP. Hà Nội","Cty cổ phần ACC – Thăng Long, Cty TNHH MTV Xây dựng công trình hàng không – ACC","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project%20MVP2/24082022/The%20Artemis%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2000-12-31","2015-02-01","Cao cấp",0.89,0.23,380,5148926161,7022240751,59940932,73933886,1,8,24,3,20,20,100000,1200000,21.000052,105.828607
"b6a47e00-e72d-0b5a-2399-a25f696e5f27","The Garden Hill","The Garden Hill","P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội","Công ty cổ phần Xây dựng và Phát triển Hạ tầng Đô thị (BID Việt Nam)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/199.%20The%20Garden%20Hill/199.%20The%20Garden%20Hill.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2015-01-01","2000-12-31","Trung cấp",0.56,50,375,3069821667,5864728468,49757145,59869023,2,4,29,2,7,10,0,0,21.030209,105.777063
"f23f6919-03ef-2ef3-3c9b-9029a6491473","The Golden An Khánh","The Golden An Khánh","X. An Khánh, H. Hoài Đức, TP. Hà Nội","Công ty CP Sông Đà – Hoàng Long","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/355.%20The%20Golden%20An%20Kh%C3%A1nh/355.%20The%20Golden%20An%20Kh%C3%A1nh.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0i%20%C4%90%E1%BB%A9c.png","2015-01-01","2000-12-31","Trung cấp,Bình dân",2.39,0.48,1648,1893592385,6050535876,31344993,42940323,5,4,32,1,10,24,0,0,21.00593,105.726616
"c9551318-d766-c6b5-2fc4-831d776c0f15","The Golden Palm","The Golden Palm","P. Nhân Chính, Q. Thanh Xuân, TP. Hà Nội","Công ty CP phát triển đầu tư Hà Nội – HDI + Công ty TNHH Xây dựng dân dụng và Công nghiệp Delta + Công ty CP Tư vấn Handi – Đầu tư và phát triển nhà Hà Nội + Công ty cổ phần đầu tư phát triển xây dựng Toàn Cầu (Vietpol)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project%20MVP2/24082022/The%20Golden%20Palm.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2000-12-31","2015-01-01","Cao cấp",0.58,0.64,405,3803163550,7551223854,51463402,67567841,2,4,27,3,9,12,120000,1200000,21.00701,105.807639
"d077b3d9-c711-deca-2cc1-a8af3ba5e7cb","The K-Park","The K-Park","P. Phú La, Q. Hà Đông, TP. Hà Nội","Công ty cổ phần đầu tư Bất Động Sản CenInvest","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/145.%20The%20K-Park/145.%20The%20K-Park.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2017-01-01","2000-12-31","Trung cấp",1.37,43,951,2724811685,4986611321,44125618,55347902,3,4,27,1,14,14,70000,0,20.959093,105.767419
"83a7ec59-e38a-1978-474d-e6bb51d8212a","The Legacy","The Legacy","P. Nhân Chính, Q. Thanh Xuân, TP. Hà Nội","Công ty cổ phần đầu tư và phát triển nhà số 41","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/224.%20The%20Legacy/224.%20The%20Legacy.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2018-01-01","2000-12-31","Trung cấp",0.91,0.41,252,5636937514,7003361380,48635528,56048047,1,4,24,2,12,12,0,0,21.00017,105.80455
"da8fa46d-1438-4501-1ce9-f86866232af4","The Legend","The Legend","P. Nhân Chính, Q. Thanh Xuân, TP. Hà Nội","Công ty cổ phần Đại Việt Trí Tuệ (Brains Đại Việt)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/The%20Legend/The%20Legend.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2000-12-31","2018-03-01","Cao cấp",0.56,0.36,460,4050262046,11548561077,62612638,70729888,2,5,30,2,10,10,110000,2000000,20.99958,105.802
"db31f133-468f-3211-5049-7189efb9e376","The Light","The Light","P. Trung Văn, Q. Nam Từ Liêm, TP. Hà Nội","Công ty CP Đầu tư XD và xuất nhập khẩu Phục Hưng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/200.%20The%20Light/200.%20The%20Light.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2009-01-01","2000-12-31","Trung cấp",0.89,0.47,304,5053089356,6466043505,46742236,54186234,2,3,25,2,8,8,100000,1500000,20.993175,105.78854
"26e882e5-babd-2e29-329e-37801f9a1aa5","The Link Ciputra","The Link Ciputra","P. Đông Ngạc, Q. Bắc Từ Liêm, TP. Hà Nội","Tập đoàn đầu tư phát triển bất động sản Ciputra (Indonesia) liên doanh với Tổng công ty phát triển hạ tầng đô thị Hà Nội","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/68.%20The%20Link%20Ciputra/68.%20The%20Link%20Ciputra.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_B%E1%BA%AFc%20T%E1%BB%AB%20Li%C3%AAm.png","2015-10-01","2018-01-01","Cao cấp",2.1,0.49,0,3407900461,9614248676,56396894,74185017,0,3,21,1,10,10,120000,1200000,21.082518,105.791464
"64eb84ff-2269-f20b-b04f-7bf3a109635c","The Matrix One","The Matrix One","P. Mễ Trì, Q. Nam Từ Liêm, TP. Hà Nội","Công ty Cổ phần Đầu tư Mai Linh","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/344.%20The%20Matrix%20One/344.%20The%20Matrix%20One.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2019-01-01","2000-12-31","Trung cấp",39.8,0.39,740,0,0,0,0,2,7,44,3,10,10,0,0,21.00886,105.77304
"c6e69fd3-569d-55db-e0df-4758b61b6297","The Nine","The Nine","P. Mai Dịch, Q. Cầu Giấy, TP. Hà Nội","Công ty Cổ Phần Đầu Tư Bất Động Sản Toàn Cầu – GP.INVEST","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Urgent/The%20Nine.jpg/The%20Nine.jpg.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2000-12-31","2022-01-01","Cao cấp",0.5,0.5,352,5557107059,11650205002,61643222,79427441,1,6,30,3,15,15,120000,1200000,21.040859,105.780067
"eb420fc9-3df9-cd40-b6a0-38e59f3a50bd","The One Residence","The One Residence","P. Trần Phú, Q. Hoàng Mai, TP. Hà Nội","Công ty Gamuda Land Việt Nam","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/The%20One%20Residence/The%20One%20Residence.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2000-12-31","2016-12-01","Trung cấp",0.75,0.5,598,2448467079,3795950204,38719571,48208300,2,5,26,1,12,14,50000,1000000,20.968805,105.877249
"89c82704-6613-a519-3aab-8294a7fb3418","The Park Home","The Park Home","P. Dịch Vọng, Q. Cầu Giấy, TP. Hà Nội","Công ty cổ phần Đầu tư và Phát triển Nhà Hà Nội số 52 (HANDICO 52)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/The%20Park%20Home/The%20Park%20Home.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2000-12-31","2021-12-01","Cao cấp",0.41,0.44,398,5013280299,10700055941,61581697,73975215,1,6,29,3,15,15,80000,1600000,21.030833,105.788766
"1cb9add0-d593-123f-399e-f336c18c89a5","The Pride","The Pride","P. La Khê, Q. Hà Đông, TP. Hà Nội","Công ty cổ phần Đầu tư Hải Phát","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/146.%20The%20Pride/146.%20The%20Pride.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2009-01-01","2000-12-31","Trung cấp",2.9,0.39,1874,2563406816,5014680898,33525021,42866306,4,6,45,1,14,20,200000,1200000,20.972046,105.75855
"e2c1e89f-d6bf-66f6-2013-b013f84fd3de","The Sails Tower","The Sails Tower","P. Kiến Hưng, Q. Hà Đông, TP. Hà Nội","Công ty TNHH Khải Hưng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/The%20Sails%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2010-10-01","2013-09-01","",0.94,0.38,0,1881013823,4133462582,36364581,47158341,0,5,32,1,10,17,80000,1000000,20.958964,105.798378
"7a66b3d7-0d0b-2705-410a-e34a19e55a59","The Sparks Hoàng Quốc Việt","The Sparks Hoàng Quốc Việt","P. Cổ Nhuế 1, Q. Bắc Từ Liêm, TP. Hà Nội","Tập đoàn Nam Cường","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/107.%20The%20Sparks%20Ho%C3%A0ng%20Qu%E1%BB%91c%20Vi%E1%BB%87t%20CT3/The%20Sparks%20Ho%C3%A0ng%20Qu%E1%BB%91c%20Vi%E1%BB%87t.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_B%E1%BA%AFc%20T%E1%BB%AB%20Li%C3%AAm.png","2010-01-01","2000-12-31","Trung cấp",1.26,0.27,544,3207734997,7359436960,46590088,57797430,4,3,21,2,6,11,100000,1000000,21.05091,105.7862
"efcc3c4a-df35-4af2-d46d-87c170820bbe","The Sparks Lê Văn Lương","The Sparks Lê Văn Lương","P. Dương Nội, Q. Hà Đông, TP. Hà Nội","Công ty Cổ phần Tập đoàn Nam Cường","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/147.%20The%20Sparks%20L%C3%AA%20V%C4%83n%20L%C6%B0%C6%A1ng/147.%20The%20Sparks%20L%C3%AA%20V%C4%83n%20L%C6%B0%C6%A1ng.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2009-01-01","1900-01-01","Bình dân",5.6,0.27,0,1964002894,6082201224,31575340,44873882,0,4,25,2,8,11,0,0,20.96262,105.7465
"212a51f5-de3d-62d7-3927-188d3f585ac4","The Sun","The Sun","P. Mễ Trì, Q. Nam Từ Liêm, TP. Hà Nội","Công ty cổ phần đầu tư và sản xuất Thái Dương","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/201.%20The%20Sun/201.%20The%20Sun.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2000-12-31","2000-12-31","Trung cấp",0.23,45,270,3820661471,6198782241,48661554,60294093,1,4,36,3,9,9,0,0,21.015402,105.780311
"7b32a908-aca5-5d43-4778-5a85c85bad0a","The Terra An Hưng","The Terra An Hưng","P. La Khê, Q. Hà Đông, TP. Hà Nội","Công ty cổ phần đầu tư Văn Phú - Invest","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/280.%20The%20Terra%20An%20H%C6%B0ng/280.%20The%20Terra%20An%20H%C6%B0ng.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2018-01-01","2000-12-31","Trung cấp",35.38,46.6,1329,3245469155,8348279390,45937704,63904481,3,7,45,2,12,12,60000,1200000,20.973292,105.756899
"6da9ea9b-84b5-429e-c439-f3eb9a35b3f9","The Two Residence","The Two Residence","P. Trần Phú, Q. Hoàng Mai, TP. Hà Nội","Công ty TNHH Gamuda Land Việt Nam","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/The%20Two%20Residence/The%20Two%20Residence.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2000-12-31","2019-01-01","Trung cấp",7.36,0.3,550,2069938288,9395232861,45533178,92635044,1,7,30,2,22,22,90000,1200000,20.970525,105.878006
"73fdadad-5c84-bd6c-7e78-d20b48020344","The Vesta","The Vesta","P. Phú Lãm, Q. Hà Đông, TP. Hà Nội","Công ty cổ phần Đầu tư Hải Phát","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/150.%20The%20Vesta/150.%20The%20Vesta.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2015-01-01","2000-12-31","Trung cấp,Bình dân",4.51,0.44,1902,1200869229,2302662325,23614571,33566506,8,3,18,1,12,16,90000,1200000,20.945911,105.7556
"a05aec0c-7409-9300-aaeb-591f47c899c2","The Văn Phú Victoria","The Văn Phú Victoria","P. Phú La, Q. Hà Đông, TP. Hà Nội","Công ty CP Đầu tư Văn Phú – Invest","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/149.%20The%20V%C4%83n%20Ph%C3%BA%20Victoria/149.%20The%20V%C4%83n%20Ph%C3%BA%20Victoria.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2010-01-01","2000-12-31","Trung cấp,Bình dân",1.5,0.49,1288,1732468281,4413285701,31731588,38529801,3,6,39,2,20,20,0,0,20.959465,105.768032
"efb6a85c-d7db-8c57-9a03-47daf81e6e6c","The Zei","The Zei","P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội","HD Mon Holdings","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects3/The%20Zei/The%20Zei.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2000-12-31","2019-07-01","Cao cấp",0.77,0.5,877,5153780621,13550980974,57687948,77017914,2,7,42,4,13,13,100000,1500000,21.035201,105.769972
"3ac71740-06aa-c9ec-adfb-529a3620440c","The Zen Residence","The Zen Residence","P. Trần Phú, Q. Hoàng Mai, TP. Hà Nội","Gamuda Land Việt Nam","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/The%20Zen%20Residence/The%20Zen%20Residence.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2016-12-01","2019-10-01","Trung cấp",14.1,0.25,913,3074509270,10327400136,57791527,109289541,3,6,35,1,11,11,100000,1200000,20.971889,105.878944
